CNX500,20161101,09:08,7525.25,7525.25,7525.25,7525.25,100,0
CNX500,20161101,09:16,7525.45,7525.45,7510.40,7513.20,57,0
CNX500,20161101,09:17,7513.00,7521.25,7513.00,7520.95,59,0
CNX500,20161101,09:18,7520.50,7520.60,7516.10,7516.25,57,0
CNX500,20161101,09:19,7516.15,7516.15,7510.55,7510.55,56,0
CNX500,20161101,09:20,7510.65,7510.65,7508.20,7509.75,53,0
CNX500,20161101,09:21,7509.70,7513.80,7508.55,7508.55,56,0
CNX500,20161101,09:22,7508.45,7508.45,7504.65,7506.90,55,0
CNX500,20161101,09:23,7506.70,7508.60,7506.70,7508.60,49,0
CNX500,20161101,09:24,7508.55,7510.80,7506.60,7506.60,55,0
CNX500,20161101,09:25,7506.40,7507.95,7502.40,7502.60,51,0
CNX500,20161101,09:26,7502.50,7502.50,7499.85,7501.05,53,0
CNX500,20161101,09:27,7501.25,7505.10,7498.40,7498.50,55,0
CNX500,20161101,09:28,7498.15,7498.40,7491.80,7495.05,54,0
CNX500,20161101,09:29,7495.20,7497.15,7494.50,7497.15,52,0
CNX500,20161101,09:30,7497.20,7502.85,7497.20,7502.30,54,0
CNX500,20161101,09:31,7502.20,7503.30,7501.20,7503.15,56,0
CNX500,20161101,09:32,7503.25,7503.75,7502.40,7503.00,54,0
CNX500,20161101,09:33,7503.05,7507.35,7503.05,7504.95,56,0
CNX500,20161101,09:34,7505.05,7508.30,7504.95,7508.30,53,0
CNX500,20161101,09:35,7508.20,7509.00,7506.65,7508.85,50,0
CNX500,20161101,09:36,7508.70,7509.85,7508.70,7509.65,52,0
CNX500,20161101,09:37,7509.50,7511.00,7508.95,7510.95,46,0
CNX500,20161101,09:38,7510.90,7512.00,7509.65,7509.65,51,0
CNX500,20161101,09:39,7509.60,7511.60,7509.25,7511.25,50,0
CNX500,20161101,09:40,7511.15,7511.65,7508.00,7508.10,50,0
CNX500,20161101,09:41,7508.00,7508.00,7506.65,7506.65,53,0
CNX500,20161101,09:42,7506.55,7507.05,7505.75,7506.75,50,0
CNX500,20161101,09:43,7506.30,7506.65,7505.35,7506.05,44,0
CNX500,20161101,09:44,7506.15,7508.45,7506.15,7508.25,52,0
CNX500,20161101,09:45,7508.45,7509.55,7507.80,7509.55,48,0
CNX500,20161101,09:46,7509.80,7511.05,7509.50,7511.05,56,0
CNX500,20161101,09:47,7511.15,7512.00,7511.15,7511.80,46,0
CNX500,20161101,09:48,7511.85,7511.85,7509.50,7511.20,52,0
CNX500,20161101,09:49,7511.15,7511.80,7510.10,7510.35,51,0
CNX500,20161101,09:50,7510.30,7510.50,7509.75,7510.15,46,0
CNX500,20161101,09:51,7510.50,7510.70,7508.40,7508.55,49,0
CNX500,20161101,09:52,7508.60,7508.60,7505.75,7506.15,48,0
CNX500,20161101,09:53,7506.20,7507.55,7506.15,7507.10,48,0
CNX500,20161101,09:54,7507.05,7507.05,7505.35,7505.35,51,0
CNX500,20161101,09:55,7505.45,7505.45,7503.90,7504.20,51,0
CNX500,20161101,09:56,7504.10,7504.35,7502.15,7502.30,50,0
CNX500,20161101,09:57,7502.15,7502.15,7501.45,7501.60,55,0
CNX500,20161101,09:58,7501.65,7503.85,7501.65,7503.40,53,0
CNX500,20161101,09:59,7503.50,7506.45,7503.45,7506.30,50,0
CNX500,20161101,10:00,7506.40,7507.05,7505.15,7505.20,48,0
CNX500,20161101,10:01,7505.15,7505.80,7504.50,7505.45,49,0
CNX500,20161101,10:02,7505.35,7507.60,7505.15,7507.60,53,0
CNX500,20161101,10:03,7507.55,7508.70,7507.55,7508.45,53,0
CNX500,20161101,10:04,7508.40,7509.10,7508.35,7509.00,50,0
CNX500,20161101,10:05,7509.15,7509.15,7507.05,7507.10,52,0
CNX500,20161101,10:06,7507.25,7508.75,7507.20,7508.75,47,0
CNX500,20161101,10:07,7508.80,7510.00,7508.15,7508.15,49,0
CNX500,20161101,10:08,7508.05,7509.65,7508.00,7509.05,53,0
CNX500,20161101,10:09,7509.15,7510.75,7508.40,7508.65,53,0
CNX500,20161101,10:10,7508.60,7508.80,7508.05,7508.30,50,0
CNX500,20161101,10:11,7508.35,7509.25,7507.25,7507.35,45,0
CNX500,20161101,10:12,7507.30,7508.55,7507.05,7508.55,49,0
CNX500,20161101,10:13,7508.65,7510.05,7508.45,7509.35,52,0
CNX500,20161101,10:14,7509.40,7510.65,7509.15,7509.75,53,0
CNX500,20161101,10:15,7509.85,7512.55,7509.70,7512.55,47,0
CNX500,20161101,10:16,7512.25,7512.25,7509.20,7509.40,53,0
CNX500,20161101,10:17,7509.55,7510.05,7507.60,7508.30,52,0
