symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Dates,Actual,Forcasted,model
BANKNIFTY,15,20,10,44,45,,,0.00081402,0.028531042000000003,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25639.51, 25870.36, 25944.75, 26062.13, 25695.88, 25729.14, 25708.33, 25858.19, 26148.05, 26315.28, 25998.35, 25373.04, 26896.71, 26555.82, 25996.62]",SVR
BANKNIFTY,15,20,10,57,15,,,0.0008151230000000001,0.028550367000000004,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[24896.19, 25390.21, 25671.0, 25650.05, 25303.3, 25347.88, 25567.44, 25529.9, 25190.86, 25642.41, 25547.99, 24386.61, 25833.64, 25563.42, 25771.87]",SVR
BANKNIFTY,15,20,10,45,51,,,0.000816065,0.028566855,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25711.98, 25605.43, 25726.15, 25822.1, 25715.04, 25727.68, 25724.21, 25735.29, 25791.72, 25815.41, 25660.61, 25795.19, 25926.46, 25351.58, 25708.63]",SVR
BANKNIFTY,15,20,10,48,43,,,0.000818588,0.028610971000000002,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25828.03, 25864.73, 25966.36, 26020.2, 25894.17, 25899.73, 25981.17, 25963.58, 26084.6, 26167.2, 26108.82, 26162.66, 26854.16, 26570.77, 26181.53]",SVR
BANKNIFTY,15,20,10,7,15,,,0.000845445,0.029076532000000002,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25289.24, 25688.04, 25686.69, 25690.27, 25149.15, 25197.08, 25544.8, 25610.11, 25494.86, 26009.65, 25798.52, 24763.64, 26257.02, 25944.22, 26124.63]",SVR
BANKNIFTY,15,20,10,52,58,,,0.000870219,0.029499467,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25584.41, 25784.57, 25872.55, 25928.63, 25644.04, 25589.68, 25790.08, 25845.97, 26009.72, 25981.04, 25965.5, 25807.33, 26365.31, 26003.12, 25840.99]",SVR
BANKNIFTY,15,20,10,58,52,,,0.00087971,0.029659897999999997,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25841.04, 25951.65, 26082.32, 26133.86, 25875.64, 25783.02, 25904.22, 25915.99, 25893.25, 26039.93, 25984.45, 25758.23, 26144.0, 25907.27, 25918.84]",SVR
BANKNIFTY,15,20,10,31,58,,,0.0008808210000000001,0.029678621000000002,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25225.47, 25487.94, 25646.25, 25656.45, 25350.65, 25355.29, 25661.24, 25763.3, 25775.33, 25808.78, 25783.44, 25173.52, 26044.47, 25315.49, 25781.72]",SVR
BANKNIFTY,15,20,10,52,45,,,0.0008815569999999999,0.029691029,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25505.83, 25582.55, 25656.03, 25719.29, 25510.42, 25602.42, 25781.18, 25829.9, 25940.65, 25903.14, 25760.43, 25596.4, 26276.43, 25638.06, 25701.14]",SVR
BANKNIFTY,1,20,10,27,43,,,0.001483278,0.038513349,['2018-10-30T00:00'],[24807.75],[24673.42],SVR
BANKNIFTY,1,20,10,7,85,,,0.0016780760000000001,0.040964322000000004,['2018-10-30T00:00'],[24807.75],[24766.85],SVR
BANKNIFTY,1,20,10,51,44,,,0.001682818,0.041022163,['2018-10-30T00:00'],[24807.75],[24768.36],SVR
BANKNIFTY,1,20,10,45,85,,,0.002047293,0.045247025,['2018-10-30T00:00'],[24807.75],[24773.38],SVR
BANKNIFTY,1,20,10,7,48,,,0.002079536,0.04560193,['2018-10-30T00:00'],[24807.75],[24766.55],SVR
BANKNIFTY,1,20,10,31,27,,,0.002284522,0.047796671,['2018-10-30T00:00'],[24807.75],[24677.42],SVR
BANKNIFTY,1,20,10,31,58,,,0.003128391,0.055932025,['2018-10-30T00:00'],[24807.75],[24667.54],SVR
BANKNIFTY,1,20,10,99,45,,,0.003275437,0.057231431,['2018-10-30T00:00'],[24807.75],[24733.64],SVR
BANKNIFTY,1,20,10,43,7,,,0.009130968,0.09555610099999999,['2018-10-30T00:00'],[24807.75],[24772.79],SVR
BANKNIFTY,1,20,10,45,57,,,0.009365152,0.096773717,['2018-10-30T00:00'],[24807.75],[24753.26],SVR
BANKNIFTY,1,20,10,45,43,,,0.010490703,0.10242413199999999,['2018-10-30T00:00'],[24807.75],[24830.48],SVR
BANKNIFTY,1,20,10,51,7,,,0.010561645,0.102769865,['2018-10-30T00:00'],[24807.75],[24818.14],SVR
BANKNIFTY,1,20,10,31,52,,,0.010623068999999999,0.10306827199999999,['2018-10-30T00:00'],[24807.75],[24722.39],SVR
BANKNIFTY,1,20,10,58,52,,,0.011142331,0.105557239,['2018-10-30T00:00'],[24807.75],[24621.61],SVR
BANKNIFTY,1,20,10,44,15,,,0.011159585,0.105638938,['2018-10-30T00:00'],[24807.75],[24777.21],SVR
BANKNIFTY,1,20,10,7,31,,,0.011245881000000001,0.10604659699999999,['2018-10-30T00:00'],[24807.75],[24778.26],SVR
BANKNIFTY,1,20,10,15,58,,,0.011314214,0.106368295,['2018-10-30T00:00'],[24807.75],[24631.82],SVR
BANKNIFTY,1,20,10,57,85,,,0.011368486,0.106623105,['2018-10-30T00:00'],[24807.75],[24679.21],SVR
BANKNIFTY,1,20,10,43,57,,,0.012195947,0.11043526,['2018-10-30T00:00'],[24807.75],[24695.86],SVR
BANKNIFTY,1,20,10,15,27,,,0.012836967,0.113300341,['2018-10-30T00:00'],[24807.75],[24626.09],SVR
BANKNIFTY,1,20,10,48,44,,,0.012887225,0.113521915,['2018-10-30T00:00'],[24807.75],[24794.39],SVR
BANKNIFTY,1,20,10,52,31,,,0.01292211,0.11367546099999999,['2018-10-30T00:00'],[24807.75],[24729.56],SVR
BANKNIFTY,1,20,10,7,45,,,0.013474963999999999,0.11608171099999999,['2018-10-30T00:00'],[24807.75],[24835.39],SVR
BANKNIFTY,1,20,10,51,45,,,0.014071646,0.118623971,['2018-10-30T00:00'],[24807.75],[24825.39],SVR
BANKNIFTY,1,20,10,27,58,,,0.014129774,0.118868728,['2018-10-30T00:00'],[24807.75],[24639.77],SVR
BANKNIFTY,1,20,10,99,31,,,0.014132559,0.118880439,['2018-10-30T00:00'],[24807.75],[24700.6],SVR
BANKNIFTY,1,20,10,27,7,,,0.014135977,0.118894813,['2018-10-30T00:00'],[24807.75],[24737.19],SVR
BANKNIFTY,1,20,10,45,27,,,0.014316633999999998,0.11965213599999999,['2018-10-30T00:00'],[24807.75],[24750.72],SVR
BANKNIFTY,1,20,10,51,27,,,0.014631459,0.12096056599999999,['2018-10-30T00:00'],[24807.75],[24685.06],SVR
BANKNIFTY,1,20,10,45,99,,,0.014736428000000001,0.121393691,['2018-10-30T00:00'],[24807.75],[24760.39],SVR
BANKNIFTY,1,20,10,52,57,,,0.015055453,0.122700665,['2018-10-30T00:00'],[24807.75],[24664.01],SVR
BANKNIFTY,1,20,10,99,51,,,0.015187843000000001,0.12323896599999999,['2018-10-30T00:00'],[24807.75],[24672.73],SVR
BANKNIFTY,1,20,10,43,48,,,0.015387177,0.124045059,['2018-10-30T00:00'],[24807.75],[24688.29],SVR
BANKNIFTY,1,20,10,31,48,,,0.015436334,0.124243044,['2018-10-30T00:00'],[24807.75],[24744.8],SVR
BANKNIFTY,1,20,10,58,43,,,0.015866372,0.12596178800000002,['2018-10-30T00:00'],[24807.75],[24704.0],SVR
BANKNIFTY,1,20,10,27,48,,,0.01600411,0.126507352,['2018-10-30T00:00'],[24807.75],[24677.05],SVR
BANKNIFTY,1,20,10,58,51,,,0.016169356,0.127158781,['2018-10-30T00:00'],[24807.75],[24665.63],SVR
BANKNIFTY,1,20,10,44,45,,,0.016295691,0.127654577,['2018-10-30T00:00'],[24807.75],[24882.59],SVR
BANKNIFTY,1,20,10,85,58,,,0.016339924,0.12782771199999998,['2018-10-30T00:00'],[24807.75],[24663.04],SVR
BANKNIFTY,1,20,10,48,58,,,0.016651954,0.129042449,['2018-10-30T00:00'],[24807.75],[24685.16],SVR
BANKNIFTY,1,20,10,58,45,,,0.018135538,0.13466825300000002,['2018-10-30T00:00'],[24807.75],[24755.76],SVR
BANKNIFTY,1,20,10,99,43,,,0.018290531000000002,0.135242488,['2018-10-30T00:00'],[24807.75],[24711.64],SVR
BANKNIFTY,1,20,10,48,57,,,0.019015894,0.137898128,['2018-10-30T00:00'],[24807.75],[24626.98],SVR
BANKNIFTY,1,20,10,85,48,,,0.019234952,0.13869013,['2018-10-30T00:00'],[24807.75],[24701.93],SVR
BANKNIFTY,1,20,10,15,52,,,0.01948211,0.139578331,['2018-10-30T00:00'],[24807.75],[24661.83],SVR
BANKNIFTY,1,20,10,85,43,,,0.019769315,0.140603395,['2018-10-30T00:00'],[24807.75],[24744.61],SVR
BANKNIFTY,1,20,10,27,44,,,0.020171393,0.14202603,['2018-10-30T00:00'],[24807.75],[24744.4],SVR
BANKNIFTY,1,20,10,44,99,,,0.02035982,0.142687841,['2018-10-30T00:00'],[24807.75],[24744.26],SVR
BANKNIFTY,1,20,10,44,27,,,0.020639361000000002,0.14366405599999998,['2018-10-30T00:00'],[24807.75],[24748.45],SVR
BANKNIFTY,1,20,10,57,45,,,0.020865274,0.14444817,['2018-10-30T00:00'],[24807.75],[24653.08],SVR
BANKNIFTY,1,20,10,43,58,,,0.021431837999999998,0.14639617,['2018-10-30T00:00'],[24807.75],[24701.09],SVR
BANKNIFTY,1,20,10,31,85,,,0.021579987000000002,0.146901284,['2018-10-30T00:00'],[24807.75],[24643.53],SVR
BANKNIFTY,1,20,10,15,7,,,0.021651073,0.147143035,['2018-10-30T00:00'],[24807.75],[24657.26],SVR
BANKNIFTY,1,20,10,45,31,,,0.02166572,0.147192797,['2018-10-30T00:00'],[24807.75],[24684.06],SVR
BANKNIFTY,1,20,10,43,99,,,0.021959149,0.14818619800000002,['2018-10-30T00:00'],[24807.75],[24707.11],SVR
BANKNIFTY,1,20,10,52,43,,,0.022658933,0.150528843,['2018-10-30T00:00'],[24807.75],[24778.27],SVR
BANKNIFTY,1,20,10,85,15,,,0.022991476,0.151629405,['2018-10-30T00:00'],[24807.75],[24624.23],SVR
BANKNIFTY,1,20,10,44,52,,,0.023220402999999997,0.15238242300000002,['2018-10-30T00:00'],[24807.75],[24809.22],SVR
BANKNIFTY,1,20,10,7,15,,,0.023442842000000002,0.153110556,['2018-10-30T00:00'],[24807.75],[24809.43],SVR
BANKNIFTY,1,20,10,57,58,,,0.023752037,0.15411696,['2018-10-30T00:00'],[24807.75],[24628.05],SVR
BANKNIFTY,1,20,10,85,45,,,0.024206154,0.155583272,['2018-10-30T00:00'],[24807.75],[24779.45],SVR
BANKNIFTY,1,20,10,7,57,,,0.024415528,0.15625469,['2018-10-30T00:00'],[24807.75],[24626.09],SVR
BANKNIFTY,1,20,10,57,51,,,0.025723012000000003,0.160383953,['2018-10-30T00:00'],[24807.75],[24730.84],SVR
BANKNIFTY,1,20,10,7,44,,,0.025731853,0.16041151,['2018-10-30T00:00'],[24807.75],[24819.5],SVR
BANKNIFTY,1,20,10,57,99,,,0.025942949,0.161068151,['2018-10-30T00:00'],[24807.75],[24553.57],SVR
BANKNIFTY,1,20,10,51,48,,,0.026257671,0.16204219,['2018-10-30T00:00'],[24807.75],[24783.62],SVR
BANKNIFTY,1,20,10,15,45,,,0.026614272,0.163138811,['2018-10-30T00:00'],[24807.75],[24854.57],SVR
BANKNIFTY,1,20,10,27,45,,,0.028172442000000002,0.167846482,['2018-10-30T00:00'],[24807.75],[24613.86],SVR
BANKNIFTY,1,20,10,99,57,,,0.029458428999999998,0.171634581,['2018-10-30T00:00'],[24807.75],[24655.43],SVR
BANKNIFTY,1,20,10,44,7,,,0.029876042999999998,0.172846878,['2018-10-30T00:00'],[24807.75],[24896.96],SVR
BANKNIFTY,1,20,10,99,52,,,0.029949307,0.17305868,['2018-10-30T00:00'],[24807.75],[24674.16],SVR
BANKNIFTY,1,20,10,52,15,,,0.030249783,0.17392464600000002,['2018-10-30T00:00'],[24807.75],[24724.09],SVR
BANKNIFTY,1,20,10,27,51,,,0.030825404,0.175571648,['2018-10-30T00:00'],[24807.75],[24716.49],SVR
BANKNIFTY,1,20,10,58,31,,,0.030874286,0.175710802,['2018-10-30T00:00'],[24807.75],[24530.57],SVR
BANKNIFTY,1,20,10,7,99,,,0.03112952,0.176435597,['2018-10-30T00:00'],[24807.75],[24776.01],SVR
BANKNIFTY,1,20,10,31,15,,,0.031153367999999997,0.17650316600000002,['2018-10-30T00:00'],[24807.75],[24612.69],SVR
BANKNIFTY,1,20,10,52,44,,,0.031377034,0.177135636,['2018-10-30T00:00'],[24807.75],[24761.86],SVR
BANKNIFTY,1,20,10,27,31,,,0.032415669,0.180043521,['2018-10-30T00:00'],[24807.75],[24713.46],SVR
BANKNIFTY,1,20,10,48,51,,,0.033127912999999995,0.18201075,['2018-10-30T00:00'],[24807.75],[24771.47],SVR
BANKNIFTY,1,20,10,45,7,,,0.033763416,0.183748242,['2018-10-30T00:00'],[24807.75],[24890.04],SVR
BANKNIFTY,1,20,10,99,58,,,0.033767397000000005,0.183759072,['2018-10-30T00:00'],[24807.75],[24677.2],SVR
BANKNIFTY,1,20,10,48,52,,,0.034284571,0.185160933,['2018-10-30T00:00'],[24807.75],[24691.92],SVR
BANKNIFTY,1,20,10,7,52,,,0.035128852,0.187426925,['2018-10-30T00:00'],[24807.75],[24851.88],SVR
BANKNIFTY,1,20,10,85,7,,,0.036068451,0.189916957,['2018-10-30T00:00'],[24807.75],[24726.91],SVR
BANKNIFTY,1,20,10,15,43,,,0.036353927,0.190667058,['2018-10-30T00:00'],[24807.75],[24651.02],SVR
BANKNIFTY,1,20,10,48,45,,,0.036729654,0.19164982,['2018-10-30T00:00'],[24807.75],[24851.64],SVR
BANKNIFTY,1,20,10,7,58,,,0.036992633999999996,0.192334693,['2018-10-30T00:00'],[24807.75],[24779.32],SVR
BANKNIFTY,1,20,10,44,58,,,0.037213586,0.19290823199999999,['2018-10-30T00:00'],[24807.75],[24781.66],SVR
BANKNIFTY,1,20,10,15,99,,,0.037559672999999995,0.19380318,['2018-10-30T00:00'],[24807.75],[24627.28],SVR
BANKNIFTY,1,20,10,51,31,,,0.038166298,0.195361967,['2018-10-30T00:00'],[24807.75],[24725.66],SVR
BANKNIFTY,1,20,10,52,99,,,0.03823977,0.19554991800000002,['2018-10-30T00:00'],[24807.75],[24675.38],SVR
BANKNIFTY,1,20,10,52,45,,,0.038896029,0.19722076300000002,['2018-10-30T00:00'],[24807.75],[24688.69],SVR
BANKNIFTY,1,20,10,45,15,,,0.038896029,0.19722076300000002,['2018-10-30T00:00'],[24807.75],[24688.69],SVR
BANKNIFTY,1,20,10,51,58,,,0.039422359,0.19855064600000003,['2018-10-30T00:00'],[24807.75],[24696.94],SVR
BANKNIFTY,1,20,10,99,15,,,0.040922379,0.202292805,['2018-10-30T00:00'],[24807.75],[24693.76],SVR
BANKNIFTY,1,20,10,85,44,,,0.041505457999999995,0.203728883,['2018-10-30T00:00'],[24807.75],[24837.86],SVR
BANKNIFTY,1,20,10,99,7,,,0.041514584,0.20375127899999998,['2018-10-30T00:00'],[24807.75],[24617.21],SVR
BANKNIFTY,1,20,10,15,44,,,0.042021277999999995,0.20499092100000002,['2018-10-30T00:00'],[24807.75],[24675.47],SVR
BANKNIFTY,1,20,10,44,51,,,0.044386458,0.210680938,['2018-10-30T00:00'],[24807.75],[24866.73],SVR
BANKNIFTY,1,20,10,48,31,,,0.045238747999999995,0.21269402399999998,['2018-10-30T00:00'],[24807.75],[24611.0],SVR
BANKNIFTY,1,20,10,43,15,,,0.046390938,0.215385557,['2018-10-30T00:00'],[24807.75],[24623.47],SVR
BANKNIFTY,1,20,10,57,7,,,0.046830320999999994,0.216403145,['2018-10-30T00:00'],[24807.75],[24625.37],SVR
BANKNIFTY,1,20,10,27,85,,,0.047804513,0.218642432,['2018-10-30T00:00'],[24807.75],[24570.48],SVR
BANKNIFTY,1,20,10,44,43,,,0.049399307999999996,0.22225955100000003,['2018-10-30T00:00'],[24807.75],[24703.63],SVR
BANKNIFTY,1,20,10,99,27,,,0.050240819000000006,0.224144638,['2018-10-30T00:00'],[24807.75],[24930.48],SVR
BANKNIFTY,1,20,10,43,51,,,0.050274396,0.224219527,['2018-10-30T00:00'],[24807.75],[24720.34],SVR
